Part number,Part name,Location,Price,Balance,Unit,Value,WH
653100,Seal kit Cylinder SG/MG-32,810608,39.41,1.00,Pcs,39.41,STD
653101,Seal kit Cylinder X07 S40,050201,42.51,1.00,Pcs,42.51,STD
653113,Service kit XTR20 Service bulletin 2026:1,050303,540.99,2.00,Pcs,"1,081.98",STD
653113,Service kit XTR20 Service bulletin 2026:1,050503,540.99,2.00,Pcs,"1,081.98",STD
800025,"Shims 60,2*105*0,5 A2 SS2333",810604,1.19,4.00,Pcs,4.76,STD
800026,"Shims Id50,2 x Yd80x0,5 A2 SS2333",810602,1.89,27.00,Pcs,51.03,STD
800061,Cylinder Tilt X12 Left/right,030101,286.45,2.00,Pcs,572.90,STD
800072,Seal Kit X04/X06+/X07 Swivel,810608,21.77,10.00,Pcs,217.70,STD
800074,Fullservicekit X26 (w/o Gripper),030202,764.97,2.00,Pcs,"1,529.94",STD
800075,Fullservicekit X12 (w/o Gripper),030202,436.84,2.00,Pcs,873.68,STD
800078,Fullservicekit X04/X06 FPL,030202,268.74,2.00,Pcs,537.48,STD
800080,Fullservicekit X18,030202,636.19,1.00,Pcs,636.19,STD
800085,Cylinder Gripper S45/50 X07 FPL L/R,040102,213.80,1.00,Pcs,213.80,STD
800092,FS kit gripper X12,030202,263.41,4.00,Pcs,"1,053.64",STD
800125,Cable TR 8P 3m 4xAMP,800105,215.20,2.00,Pcs,430.40,STD
800126,Cable TR 16P 3m 9Amp,800106,203.71,2.00,Pcs,407.42,STD
800169,O-ring kit X12,810405,14.51,3.00,Pcs,43.53,STD
800170,O-ring kit X18,810405,14.25,5.00,Pcs,71.25,STD
800171,O-ring kit X20 / X26,810405,20.81,2.00,Pcs,41.62,STD
800261,Valve lock Hforce SV08-30-0-N-00 HF SE,800403,57.50,3.00,Pcs,172.50,STD
800262,Coil Lock Valve Hforc 12V AMPJr,800403,25.77,3.00,Pcs,77.31,STD
800263,Coil Lock Valve Hforc 24V AMPJr,800403,25.53,12.00,Pcs,306.36,STD
800323,XCG2 Wheel Steering Module Generic,810206,162.12,1.00,Pcs,162.12,STD
800325,Cable WS Input Signals,810206,86.15,6.00,Pcs,516.90,STD
800349,XCG2 Display Multi Lang. generic,810104,145.55,6.00,Pcs,873.30,STD
800353,Cable TR 8P 3m XCG2 FF VCE,800107,80.35,1.00,Pcs,80.35,STD
800366,XCG2 Track Control Module,810208,237.04,3.00,Pcs,711.12,STD
800366,XCG2 Track Control Module,810206,237.04,3.00,Pcs,711.12,STD
800372,Cable WS Valves+Sensor,810101,35.70,7.00,Pcs,249.90,STD
800382,"Hose 1/2"" Bulkh 15L L720 90D 15L",HOSE 9,19.55,9.00,Pcs,175.95,STD
800387,"Hose 1/2"" 90D 15L L740 15LM",HOSE 9,18.16,10.00,Pcs,181.60,STD
800391,"Hose 3/8"" STR 12L L1100 90D 12L",HOSE 6,11.74,9.00,Pcs,105.66,STD
800398,"Hose 1/4"" STR 8L L790 Banjo 1/4""",HOSE 2,11.51,1.00,Pcs,11.51,STD
800399,"Hose 1/4"" STR 8L L810 Banjo 45D",HOSE 6,13.29,1.00,Pcs,13.29,STD
800403,"Hose 1/8"", 90deg - 90deg DIN 450mm",HOSE 8,6.40,1.00,Pcs,6.40,STD
800407,"Hose 1/4"", Str 8L L392 Str 8L",HOSE 1,8.09,6.00,Pcs,48.54,STD
800408,"Hose 1/4"", Str 8L L422 Str 8L",HOSE 2,8.32,8.00,Pcs,66.56,STD
800409,"Hose 3/8"" STR 12L L1220 90D 12L",HOSE 9,12.38,9.00,Pcs,111.42,STD
800415,"Hose 3/8"" STR 12L L705 90D 12L",HOSE 3,7.94,1.00,Pcs,7.94,STD
800487,X06 DF. Expander shaft ø40 L=260,830102,129.67,2.00,Pcs,259.34,STD
800499,"Hose 1/4"" Banjo 1/4"" L670 12LM",HOSE 4,39.60,7.00,Pcs,277.20,STD
800500,Cable XCG2 Safety gate Y-cable,810203,26.61,1.00,Pcs,26.61,STD
800508,Cylinder Tilt X07 S45/S50/DF,040102,472.12,2.00,Pcs,944.24,STD
800509,Tilt tube x07 lower tank,810401,36.73,2.00,Pcs,73.46,STD
800510,Tilt tube X07 upper pressure,810401,13.68,2.00,Pcs,27.36,STD
800511,GEOfit Excavator w Grease 10pol,040204,283.17,1.00,Pcs,283.17,STD
800512,GEOfit Tiltrotator w Grease 10pol,040204,516.70,1.00,Pcs,516.70,STD
800514,GEOfit Tiltrotator w/o Grease 10pol,800207,503.87,1.00,Pcs,503.87,STD
800518,"Hose 1/4"" BANJO 1/4 L520 90D 8L",HOSE 2,8.68,10.00,Pcs,86.80,STD
800542,Tube motor X18 Upper Ver.2,810401,22.47,1.00,Pcs,22.47,STD
800543,Tube motor X18 Lower Ver.2,810401,22.66,2.00,Pcs,45.32,STD
800544,Tube motor X12 Upper,810401,22.04,2.00,Pcs,44.08,STD
800545,Tube motor X12 Lower ,810401,20.84,2.00,Pcs,41.68,STD
800546,Tube motor X20 X26 Upper,810401,25.00,3.00,Pcs,75.00,STD
800547,Tube motor X20 X26 Lower ,810401,20.77,2.00,Pcs,41.54,STD
800553,Label Joystick Steering WS Wheel,CABLE FACTORY ,1.37,8.00,Pcs,10.96,STD
800554,Label Warning Tiltrotator Symbols,CABLE FACTORY ,1.11,12.00,Pcs,13.32,STD
800626,Piston Rod Cylinder Gripper X18/X20/X26/X32,040102,135.59,2.00,Pcs,271.18,STD
800694,Joystick XCG2 L8 CAN 2A7D Left,JOYSTICKS LEFT,276.23,8.00,Pcs,"2,209.84",STD
800695,Joystick XCG2 L8 CAN 2A7D LED Right,JOYSTICKS RIGHT,289.48,14.00,Pcs,"4,052.72",STD
800743,"Hose 3/8"", STR 12L L840 BULK 15L",HOSE 8,14.70,1.00,Pcs,14.70,STD
800744,"Hose 3/8"", Banjo 3/8"" L860 BULK 15L",HOSE 8,21.62,2.00,Pcs,43.24,STD
800975,"Valve PRM2-063Z11/35-12/2,2/E3AV",800401,319.54,2.00,Pcs,639.08,STD
801013,Enable Plug QC XCG1 16-pole,810102,32.42,14.00,Pcs,453.88,STD
801059,XCG2 Cabin Module generic,810206,175.74,8.00,Pcs,"1,405.92",STD
801062,"Cable Extension CAN 4-pole M8, 2m",810105,11.16,5.00,Pcs,55.80,STD
801063,"Cable CAN 4-pole M8, 2m, Panel",810105,22.07,8.00,Pcs,176.56,STD
801065,"Switch, QC Contura V",810102,20.69,4.00,Pcs,82.76,STD
801069,Enable Plug QC XCG2,810205,15.39,4.00,Pcs,61.56,STD
801070_COMP,XCG2 TR Module Compact,810206,237.04,1.00,Pcs,237.04,STD
801070SP,XCG2 TR Module Generic,810104,240.95,5.00,Pcs,"1,204.75",STD
801072,Cable TR 8P 3m XCG2 RF,800105,67.86,4.00,Pcs,271.44,STD
801073,Cable TR Valve/Sensors RF,810206,182.26,4.00,Pcs,729.04,STD
801075,XCG2 Ball-Joint Display Holder Kit,810104,64.20,4.00,Pcs,256.80,STD
801078,Cable Contr Lockout Pin Volvo EW/EC,810103,20.56,8.00,Pcs,164.48,STD
801083,"Cable Extension CAN 4-pole M8, 1m",810108,10.53,2.00,Pcs,21.06,STD
801084,Relay 24V 5-pin SPDT w diod,810205,5.05,10.00,Pcs,50.50,STD
801103,Cable relay parallel EC55C,810107,77.32,7.00,Pcs,541.24,STD
801131,Cable Control Lockout Pin DT04-3P Pin C,810103,29.14,2.00,Pcs,58.28,STD
801133,Hydraulic Block Wheel Steer OC 24V,050301,"1,797.78",1.00,Pcs,"1,797.78",STD
801139,Quadruple Feeder Valve 20bar 12V,050301,357.28,1.00,Pcs,357.28,STD
801144,Cylinder Lock S70 X26/X32/QC FPL,040202,360.62,3.00,Pcs,"1,081.86",STD
801148,Tilt tube X04_X06 Tank 12L,810402,24.14,1.00,Pcs,24.14,STD
801149,Tilt tube X04_X06 Pressure 12L,810402,25.30,6.00,Pcs,151.80,STD
801169,Cylinder Lock S60 FPL,040202,170.80,3.00,Pcs,512.40,STD
801181,Cylinder Lock S45-50 QC/AC FPL,040202,188.57,3.00,Pcs,565.71,STD
801214,"Hose 1/2"" Bulk 15L M L760 90D 15L",HOSE 8,22.32,5.00,Pcs,111.60,STD
801215,"Hose 1/2"" Bulk 15L L810 90D 15L",HOSE 9,26.90,4.00,Pcs,107.60,STD
801231,Cable XCG2 TC Quad Feeder DT,810206,69.88,4.00,Pcs,279.52,STD
801236,Valve RPE3-043Z11/01200E10/M (NG4 4:3),800503,156.05,5.00,Pcs,780.25,STD
801237,Valve PRM2-043Z11/12-12E10/M (NG4),800401,74.52,1.00,Pcs,74.52,STD
801244,Cable XCG2 Joyst Sw Compact,810207,51.36,6.00,Pcs,308.16,STD
801245,Cable XCG2 Joy sw FF EW L PVC-tube,810207,18.60,10.00,Pcs,186.00,STD
801254,Sealing Kit cylinder 90/45 ,810507,58.98,2.00,Pcs,117.96,STD
801257,Coil ER-12VDC/08-4303612 DT,800402,25.22,8.00,Pcs,201.76,STD
801261,Spring Compression SQ60-5,800406,1.37,4.00,Pcs,5.48,STD
801278,Cylinder SG20,040101,417.88,3.00,Pcs,"1,253.64",STD
801279,"Nose Seal 1/4""",800305,1.77,98.00,Pcs,173.46,STD
801280,"Nose Seal 3/8""",800305,1.91,125.00,Pcs,238.75,STD
801281,"Nose Seal 1/2""",800305,4.00,35.00,Pcs,140.00,STD
801282,"Nose Seal 3/4""",800305,5.01,43.00,Pcs,215.43,STD
801283,"Nose Seal 1""",800305,4.79,26.00,Pcs,124.54,STD
801284,Cylinder MG55/SG55,040201,"1,230.47",2.00,Pcs,"2,460.94",STD
801306,Accumulator Tank Cyl SG/MG 20/25,040101,192.01,1.00,Pcs,192.01,STD
801325,Steering valve (WS) OC 24V,STALLED,868.06,1.00,Pcs,868.06,STD
801336,Hydr block WS LS with sep tank 12V,050301,882.18,2.00,Pcs,"1,764.36",STD
801338,Kit Tube Hyd Cyl SG25/MG25,810504,67.48,1.00,Pcs,67.48,STD
801339,Kit Tube Hyd Cyl SG20,810504,67.48,3.00,Pcs,202.44,STD
801341,Kit Tube Hyd Cyl SG55/MG55,810504,67.48,1.00,Pcs,67.48,STD
801349,Kit Nose Seal all sizes,800305,79.97,5.00,Pcs,399.85,STD
801360,Hose kit Grapplers 32/40 - TR Aux,830102,152.60,7.00,Pcs,"1,068.20",STD
802011,Adapter T-split M8 XCG2,810108,8.86,26.00,Pcs,230.36,STD
802026,Cable Power CAN Y-Split XCG2,810108,17.03,27.00,Pcs,459.81,STD
802035,Cable Power CAN to Track Control M,810108,42.89,2.00,Pcs,85.78,STD
802037,Cable TR-Comp. CS9 X04-X07 AMP,800107,129.79,2.00,Pcs,259.58,STD
802038,Cable Power CAN XCG2 Compact,810107,39.73,3.00,Pcs,119.19,STD
802039,Adapter Cable 36pol-12pol Deutsch,810107,72.40,3.00,Pcs,217.20,STD
802041,Cable Machine Coupler Disabling,810202,20.43,13.00,Pcs,265.59,STD
802056,Switch snap-in w. LED WS TS activ,810205,40.99,12.00,Pcs,491.88,STD
802057,Cable QC Switch + Lockout PWM CAT ,810103,92.08,1.00,Pcs,92.08,STD
802059,Connector wloop 10P GEOfit I FF/RF ,040204,141.12,1.00,Pcs,141.12,STD
802064,Cable XCG2 TR - 2 Sensors 4DT+4AMP,810102,163.47,1.00,Pcs,163.47,STD
802104,"Hose 1/4"" Str 8L 655mm Banjo 1/4"" ",HOSE 3,11.14,3.00,Pcs,33.42,STD
802105,"Hose 1/4"" BULK 12L L580 BANJO 1/4""",HOSE 1,16.57,7.00,Pcs,115.99,STD
802106,"Hose 1/4"", Banjo 1/4"" L580 BULK 12L",HOSE 4,14.53,8.00,Pcs,116.24,STD
802107,"Hose 1/4"" 45D Banjo L665 Str 8L",HOSE 1,13.04,2.00,Pcs,26.08,STD
802112,"Hose 3/8"" STR 12L L1010 90D 12L",HOSE 6,11.23,8.00,Pcs,89.84,STD
802123,Enable Plug QC XCG2 FF,810205,16.27,4.00,Pcs,65.08,STD
802172,Cable TR 10P 3m G2 GEOfit I,040204,300.96,2.00,Pcs,601.92,STD
802173,Cable Excavator 8P 15m G2 GEOfit I,040204,608.50,4.00,Pcs,"2,434.00",STD
802199,Cable XCG2 AUX 2 AMP,810103,70.00,4.00,Pcs,280.00,STD
802202,Cable Power CAN Cabin module,810101,46.04,4.00,Pcs,184.16,STD
802203,"Cable Power 2,5m Volvo XCG2",810105,25.98,8.00,Pcs,207.84,STD
802212,Valve Prop Red. Feeder Dual DT04-2P,050301,167.51,1.00,Pcs,167.51,STD
802216,Cable Excavator 8P 15m XCG2 CAN RF ,800102,114.78,5.00,Pcs,573.90,STD
802216,Cable Excavator 8P 15m XCG2 CAN RF ,800104,114.78,16.00,Pcs,"1,836.48",STD
802217,Cable CAN BUS Joystick XCG2,810108,27.12,11.00,Pcs,298.32,STD
802219,"Cable Power 2,5m XCG2 (Gen, Adapt)",810105,19.30,20.00,Pcs,386.00,STD
802220,Cable Power XCG2 CAT M-300 series,810107,37.08,4.00,Pcs,148.32,STD
802243,"Cable Excavator 8P 9,5m ",800102,112.89,1.00,Pcs,112.89,STD
802257,Cable LED EC55/ECR58/ECR88,810205,11.98,1.00,Pcs,11.98,STD
802262,"Cable TR 16P ILME 2,8m X04/X06/X07 DT",800107,106.96,10.00,Pcs,"1,069.60",STD
802263,"Cable TR 8P 2,8m 3xDT X04/06/07",800106,86.02,2.00,Pcs,172.04,STD
802269,"Cable Dual Feeder 2xEconoSeal 3,7ml",810103,40.49,7.00,Pcs,283.43,STD
802308,Cable Extra 2xDT06-2S 4m,810103,58.61,9.00,Pcs,527.49,STD
802311,Cable XCG2 Neuson EW100 X11 Adapt.,810203,67.48,2.00,Pcs,134.96,STD
802312,Cable XCG2 Neuson EW100 X13 Adapt.,810203,36.45,4.00,Pcs,145.80,STD
802313,Cable XCG2 Neuson EW100 X9 Adapt.,810201,73.54,2.00,Pcs,147.08,STD
802323,Cable Dummy Load AMP Jr 1k Ohm,810201,8.32,14.00,Pcs,116.48,STD
802326,Cable Dual Feeder 2x DT06-2S 4m,810105,34.43,21.00,Pcs,723.03,STD
802328,Programming KIT XCG2 - CAN II,810201,395.74,2.00,Pcs,791.48,STD
802342,Cable QC Switch+Safety+PWM,810101,63.95,7.00,Pcs,447.65,STD
802363,Cable Y connection Fast in-on,810103,17.53,15.00,Pcs,262.95,STD
802408,"Joystick, XCG2 L8 CAN 3A5D Left",JOYSTICKS LEFT,296.42,3.00,Pcs,889.26,STD
802409,Joystick XCG2 L8 CAN 3A5D LED Right,JOYSTICKS RIGHT,296.42,23.00,Pcs,"6,817.66",STD
802437,XControl CS9 Cabin Module,810207,162.12,1.00,Pcs,162.12,STD
802441,"Cable XControl Power CS9, Hydradig",810207,14.38,2.00,Pcs,28.76,STD
802449,Cable Excavator 8P 10m XCG2 CAN,800104,92.96,2.00,Pcs,185.92,STD
802476,Cable Safety Gate Super Seal 6p,810203,69.63,3.00,Pcs,208.89,STD
802479,Cable XCG2 Neuson EW65 Joysticks,810201,211.65,3.00,Pcs,634.95,STD
802491,Cable XControl CS9 HydraDig Main,810207,94.73,2.00,Pcs,189.46,STD
802494,"Cable Excavator 8P 6,7m JCB",800102,94.60,2.00,Pcs,189.20,STD
802500,Cable XCG2 Trimble GCS900 integr.,810108,47.30,1.00,Pcs,47.30,STD
802502,Cable QC Lock Switch CS9 MACS,810207,10.22,3.00,Pcs,30.66,STD
802509,Cable EW60 FNR Steering adapter,810207,51.72,5.00,Pcs,258.60,STD
802510,Cable EW60 FNR XCG2 adapter,810207,43.14,2.00,Pcs,86.28,STD
802510,Cable EW60 FNR XCG2 adapter,810203,43.14,2.00,Pcs,86.28,STD
802517,"Cable XCG2 QC, Safety,PWM,UP,DWN",810204,53.61,18.00,Pcs,964.98,STD
802520,"Joystick, L8 CAN Hydradig RF Left",JOYSTICKS LEFT,272.45,2.00,Pcs,544.90,STD
802521,"Joystick, L8 CAN Hydradig RF Right",JOYSTICKS RIGHT,399.21,1.00,Pcs,399.21,STD
802522,Cable Joystick Adapter L Hydradig,810201,49.95,2.00,Pcs,99.90,STD
802523,Cable Joystick Adapter R Hydradig,810201,71.77,2.00,Pcs,143.54,STD
802524,Cable Control Lockout DTM Hydradig,810201,53.86,3.00,Pcs,161.58,STD
802526,XCG2 Signal Converter,810201,49.19,4.00,Pcs,196.76,STD
802534,"Switch FNR-N L8, kit black",810207,37.59,2.00,Pcs,75.18,STD
802535,Joystick XCG2 L8 CAN 2A6D FNR-N LED,JOYSTICKS RIGHT,320.13,5.00,Pcs,"1,600.65",STD
802545,Cable XCG2 PWM Pulldown adapter,810202,55.12,13.00,Pcs,716.56,STD
802566,Cable XCG2 DWN DT-Molex 8p,810206,36.20,4.00,Pcs,144.80,STD
802567,Cable TR 8P 3.3m XCG2 FF,800106,77.57,1.00,Pcs,77.57,STD
802576,Cable SQ TR V90,810302,169.79,3.00,Pcs,509.37,STD
802580,Cable SQ Adapter FF Volvo ITT,800103,100.40,6.00,Pcs,602.40,STD
802598,XCG2 AUX Module Generic,810206,237.04,1.00,Pcs,237.04,STD
802624,Quantum TRM module for worktool,810104,74.92,6.00,Pcs,449.52,STD
802626,Cable QTM QC Signal,800206,150.56,12.00,Pcs,"1,806.72",STD
802632,Cable SQ Adapter RF XCG2 Ilme,800103,62.44,22.00,Pcs,"1,373.68",STD
802639,"Adapter Reducer BSP 3/4""M-1/4""F",820207,8.50,9.00,Pcs,76.50,STD
802648,Joystick XCG2 L8 2A6D Left EW/EC60,JOYSTICKS LEFT,277.50,1.00,Pcs,277.50,STD
802649,Joystick XCG2 L8 2A4D Right EW60,JOYSTICKS RIGHT,337.91,1.00,Pcs,337.91,STD
802652,Adapter Volvo E2 FF / CS9 MACS / MIC 4 SQ,810108,8.07,5.00,Pcs,40.35,STD
802654,Cable XCG2 TR - 2 Sensors 9 DT,810102,99.27,2.00,Pcs,198.54,STD
802655,Cable XCG2 TR Compact 4P DTx3 + DT,800103,77.70,2.00,Pcs,155.40,STD
802660,Joystick XCG2 L8 CAN 3A4D FNR-N LED,JOYSTICKS RIGHT,312.18,2.00,Pcs,624.36,STD
802673,Cable TR 8P 2m XCG2 RF,800105,181.30,9.00,Pcs,"1,631.70",STD
802676,Kit A+B->T Pressure Relief SQ 24V,KIT SHELF 010106,338.99,2.00,Pcs,677.98,STD
802719,Cable Control Lockout DT-3P Pin B,810103,27.50,5.00,Pcs,137.50,STD
802785,"Cable SQ H10 QC 1/2""",040204,10.43,1.00,Pcs,10.43,STD
802787,Cable SQ H10 WT SQ60-65,040204,10.37,2.00,Pcs,20.74,STD
802804,Joystick XCG2 L8 CAN Le 3A5D CAT,JOYSTICKS LEFT,309.15,1.00,Pcs,309.15,STD
802805,Joystick XCG2 L8 CAN Ri 2A7D CAT,JOYSTICKS RIGHT,323.03,2.00,Pcs,646.06,STD
802806,Cable QC Interlock CAT BCP,810208,49.82,1.00,Pcs,49.82,STD
802807,Cable Harness CAT BCP NG,810208,173.06,1.00,Pcs,173.06,STD
802811,QC Controller Module,810108,517.61,1.00,Pcs,517.61,STD
802812,XCG2 Module PWM Pedal,810503,200.55,1.00,Pcs,200.55,STD
802813,Cable TR 3m G2 GEOfit U77,040204,170.91,1.00,Pcs,170.91,STD
802816,Cable Adapter GEOfit U79 - ITT FF,040204,234.23,1.00,Pcs,234.23,STD
802817,Cable Excavator 15m G2 GEOfit U79,040204,213.55,2.00,Pcs,427.10,STD
802821,Cable Extension M8 3p 2m,810108,25.23,2.00,Pcs,50.46,STD
802823,Cable CS9/SQ IO,810108,148.21,1.00,Pcs,148.21,STD
802832,Cable XCG2 Quantum MCS integration,810108,18.92,3.00,Pcs,56.76,STD
802846,"Hose 1/2"" 45-Str 13/16"" ORFS l-630",HOSE 3,13.00,6.00,Pcs,78.00,STD
802865,Joystick XCG2 L8 L 2A6D 3pos Sw FNR,JOYSTICKS LEFT,291.75,3.00,Pcs,875.25,STD
802884,Cable SQ QC V14 3.5m,800204,155.91,3.00,Pcs,467.73,STD
802886,Cable SQ TR V14 1m,800204,89.59,4.00,Pcs,358.36,STD
802892,"Cable, PWM2Analog - 8-Pol DT",810204,52.35,5.00,Pcs,261.75,STD
802915,Cable Supply Relay +5V DT 2P,810208,101.60,7.00,Pcs,711.20,STD
802924,Cable XCG2 TR Compact 4P DTx2+DTx3,800103,62.44,1.00,Pcs,62.44,STD
802928,Cable XCG2 TR XTR2 - 7 DT,810104,84.26,2.00,Pcs,168.52,STD
802991,Fullservicekit X20FPL (w/o Gripper),030202,686.47,2.00,Pcs,"1,372.94",STD
803005,Crowfoot wrench servicekit 14-22mm,800506,232.55,2.00,Pcs,465.10,STD
803017,Fullservicekit X32FPL (w/o Gripper),030201,"1,056.24",1.00,Pcs,"1,056.24",STD
803019,Fullservicekit X07S40FPL,030202,363.80,3.00,Pcs,"1,091.40",STD
803058,Joystick L8 L 3A4D FNR Liebherr Sp.,JOYSTICKS LEFT,326.44,3.00,Pcs,979.32,STD
803059,Joystick L8 R 2A4D FNR Liebherr Sp.,JOYSTICKS RIGHT,335.77,3.00,Pcs,"1,007.31",STD
803060,Steeringvalve LS w. shut off 12/24 ,INSTALL KIT - OPTIONS,535.94,1.00,Pcs,535.94,STD
803066,XCG2 WS Module Special Node 3 PWM,810208,161.94,2.00,Pcs,323.88,STD
803078,Cable XCG2 PWM adapter,810105,29.01,9.00,Pcs,261.09,STD
803113,Joystick L8 LH CAN 3pr 5b,JOYSTICKS LEFT,296.42,4.00,Pcs,"1,185.68",STD
803114,Joystick L8 RH CAN 3pr 5b,JOYSTICKS RIGHT,296.42,4.00,Pcs,"1,185.68",STD
803253,"Clamp 10"" Sweepers",050104,51.84,4.00,Pcs,207.36,STD
803271,Brush Beeline Sweeper ,ZONE 10,15.14,7.00,Pcs,105.98,STD
803274,Shaft Beeline Sweeper SW1000,050104,645.81,1.00,Pcs,645.81,STD
803295,"Hose 1/8"" STR 6L L350 90 DEG 6L",HOSE 1,0.00,13.00,Pcs,0.00,STD
803302,Side plate Fixed brush (FB),03 02 01,60.67,1.00,Pcs,60.67,STD
803312,QTM I/O Module L8 Left,810408,343.21,4.00,Pcs,"1,372.84",STD
803313,QTM I/O Module L8 Right,810408,343.21,5.00,Pcs,"1,716.05",STD
803327,"Cable, TR WN Mic 4.0 3.3m",800205,446.40,2.00,Pcs,892.80,STD
803331,Joystick Right CAT NG M3xx 2A7D,JOYSTICKS RIGHT,299.69,1.00,Pcs,299.69,STD
803343,Cable QTM QC Disable relay DT2P,810107,32.04,5.00,Pcs,160.20,STD
803356,Cable SQ Adapter MIC 4.0,INSTALL KIT - OPTIONS,139.88,1.00,Pcs,139.88,STD
803357,"Cable, TR MIC 4.0 3.3m",800107,128.66,3.00,Pcs,385.98,STD
803361,Cable LS M8 M 4p M12 F 5p 1m,810301,40.24,17.00,Pcs,684.08,STD
803362,Cable LS M8 M 4p M12 F 5p with QC 1m,810101,6.99,5.00,Pcs,34.95,STD
803368,Cable QTM L8 Joystick Adapter Rexroth LH,810101,31.53,1.00,Pcs,31.53,STD
803369,Cable QTM L8 Joystick Adapter Rexroth RH,810101,31.53,1.00,Pcs,31.53,STD
803410,Cable Excavator QTC 8P 15m,ARRIVAL,0.00,4.00,Pcs,0.00,STD
804020,Hose Tank Side HC20,HOSE 1,19.00,1.00,Pcs,19.00,STD
804021,Hose Pressure Side HC20,HOSE 1,20.17,1.00,Pcs,20.17,STD
804026,"Hose, Drain HC20",HOSE 1,10.05,1.00,Pcs,10.05,STD
804027,Hose Tank Side HC40,HOSE 1,37.73,1.00,Pcs,37.73,STD
804028,Hose Pressure Side HC40,HOSE 1,39.36,1.00,Pcs,39.36,STD
804032,"Hose, Drain HC40",HOSE 1,7.92,1.00,Pcs,7.92,STD
804033,Hose Tank Side HC60,HOSE 1,42.32,1.00,Pcs,42.32,STD
804034,Hose Pressure Side HC60,HOSE 1,47.37,1.00,Pcs,47.37,STD
804035,Relief valve HC60/90,800404,91.08,2.00,Pcs,182.16,STD
804036,Valve Directional HC60/90,800404,218.51,2.00,Pcs,437.02,STD
804037,Needle valve HC60/90,800404,145.73,2.00,Pcs,291.46,STD
804039,Hose Tank Side HC90,HOSE 1,41.03,1.00,Pcs,41.03,STD
804040,Hose Pressure Side HC90,HOSE 1,41.03,1.00,Pcs,41.03,STD
804041,"Hose, Drain HC90",HOSE 1,9.19,1.00,Pcs,9.19,STD
804049SP,Drain rebuild kit HC20-90 SQ,KIT SHELF 010108,17.59,1.00,Pcs,17.59,STD
804050,"Drain kit TRSQ 1/4""-1/2"" couplin",KIT SHELF 010105,43.64,3.00,Pcs,130.92,STD
804050SP,"Drain kit TRSQ 1/4""-1/2"" couplin",KIT SHELF 010104,95.90,8.00,Pcs,767.20,STD
804054,Kit Drain rotor motor X12-X32,KIT SHELF 010105,20.57,2.00,Pcs,41.14,STD
804055,"Drain kit TRSQ 3/4"" couplin",KIT SHELF 010106,198.18,2.00,Pcs,396.36,STD
804056,"Hose 1/2"" STR ORFS 13/16 L920 45D 1"" ",HOSE 4,15.43,1.00,Pcs,15.43,STD
804057," Hose 3/8"" (2x) ORFS 13/16 L530 ",HOSE 4,14.96,5.00,Pcs,74.80,STD
804058,"Hose 1/4"" Str 10L L360 45D weo 1/4""",HOSE 2,16.18,12.00,Pcs,194.16,STD
804059,"Hose 1/2"" ORFS 1""45- str13/16 l-640",HOSE 3,0.00,2.00,Pcs,0.00,STD
804061,"Hose 1/4"" Banjo 1/4"" L700 banjo 3/8""",HOSE 3,13.65,2.00,Pcs,27.30,STD
804062,"Hose 1/4"" str 8L L500 str 8L",HOSE 2,10.92,2.00,Pcs,21.84,STD
804063,"Hose 1/4"" STR ORFS 9/16 L3000 STR ORFS 9/16",040301,17.68,14.00,Pcs,247.52,STD
804064,"Hose 1/4"" STR ORFS 9/16 L5000 STR ORFS 9/16",040301,23.62,8.00,Pcs,188.96,STD
804065,"Hose 1/8"" Banjo M8 L215 45 Banjo M8",HOSE 3,19.15,6.00,Pcs,114.90,STD
804066,"Hose 1/8"" Banjo-Banjo 1/8"" l-215",HOSE 1,7.83,2.00,Pcs,15.66,STD
804072,"Hose 3/16"" STR 6L L350 90D 6L",HOSE 1,13.81,5.00,Pcs,69.05,STD
804121,"Hose 3/8"" Banjo 1/4"" L670 12L bulkhead",HOSE 3,24.92,5.00,Pcs,124.60,STD
804342,"Hose 1/8"" STR G 1/8"" IR  L900 STR M8 Banjo",********,12.50,2.00,Pcs,25.00,STD
804478,"Hose 5/8"" str Weo 3/4"" L1000 90Deg 18L",HOSE 6,36.69,4.00,Pcs,146.76,STD
805000,Cylinder Tilt X18 Left/Right,030103,299.44,3.00,Pcs,898.32,STD
805004,O-ring kit X32,810405,27.62,4.00,Pcs,110.48,STD
805026,Adapter Plate Separate Extra HFS,800506,244.60,2.00,Pcs,489.20,STD
805033,Adapter plate NG6-valve HFS AUX,800404,88.84,7.00,Pcs,621.88,STD
805052,"Hose 1/8"" 90D 6L L260mm Str 6L",********,7.18,4.00,Pcs,28.72,STD
805054,Lip Seal Tilt Cylinder,050301,17.66,37.00,Pcs,653.42,STD
805055,Lip Seal Rotor Housing GB23,040401,114.60,6.00,Pcs,687.60,STD
805069,Cavity Plug Open Hydraulic Block HF,800506,9.42,7.00,Pcs,65.94,STD
805075,"Hose 1/8"" Banjo 1/8"" L430 Banjo 1/8""",HOSE 1,12.67,4.00,Pcs,50.68,STD
805077,"Hose 1/8"" Banjo L480 Banjo M8x1 ",HOSE 1,10.23,2.00,Pcs,20.46,STD
805104,QC Valve w Servo Activation 24V,050101,466.82,1.00,Pcs,466.82,STD
805107,Joystick L8 2A7D Left - Volvo EW/EC,JOYSTICKS LEFT,292.13,1.00,Pcs,292.13,STD
